range,interval,type,n_targets,speedDown,bullet_range
14,0.1,Fire,-1,1.0,
14,0.1,Fire,1,1.0,2
14,0.1,Blunt,2,1.0,
6,0.1,Fire,2,1.0,
6,0.1,Poison,-1,1.0,
8,0.1,Fire,-1,1.0,
8,0.1,Blunt,-1,1.0,
14,0.1,Poison,1,1.0,2
8,0.1,Poison,1,1.0,2
14,0.1,Blunt,-1,1.0,
16,0.1,Lightning,1,1.0,2
12,0.1,Fire,3,1.0,
6,0.1,Fire,2,1.0,
16,0.1,Ice,2,1.0,
6,0.1,Blunt,3,1.0,
12,0.1,Ice,2,1.0,
16,0.1,Poison,2,1.0,
16,0.1,Blunt,2,1.0,
6,0.1,Fire,3,1.0,
6,0.1,Poison,2,1.0,
12,0.1,Fire,2,1.0,
16,0.1,Fire,3,1.0,
16,0.1,Blunt,3,1.0,
6,0.1,Poison,1,1.0,2
16,0.1,Fire,1,1.0,2
12,0.1,Lightning,2,1.0,
6,0.1,Ice,1,1.0,2
12,0.1,Blunt,2,1.0,
12,0.1,Blunt,1,1.0,2
6,0.1,Blunt,2,1.0,
6,0.1,Lightning,1,1.0,2
12,0.1,Lightning,1,1.0,2
6,0.1,Poison,3,1.0,
16,0.1,Poison,3,1.0,
16,0.1,Blunt,1,1.0,2
16,0.1,Poison,1,1.0,2
6,0.1,Ice,2,1.0,
6,0.1,Ice,3,1.0,
6,0.1,Lightning,2,1.0,
12,0.1,Poison,1,1.0,2
16,0.1,Lightning,2,1.0,
16,0.1,Fire,2,1.0,
12,0.1,Ice,1,1.0,2
12,0.1,Blunt,3,1.0,
16,0.1,Ice,3,1.0,
6,0.1,Lightning,3,1.0,
6,0.1,Blunt,1,1.0,2
12,0.1,Lightning,3,1.0,
12,0.1,Poison,2,1.0,
16,0.1,Ice,1,1.0,2
6,0.1,Fire,1,1.0,2
12,0.1,Ice,3,1.0,
12,0.1,Fire,1,1.0,2
16,0.1,Lightning,3,1.0,
12,0.1,Poison,3,1.0,
12,0.1,Fire,1,1.0,2
16,0.1,Blunt,2,1.0,
16,0.1,Ice,2,1.0,
6,0.1,Poison,1,1.0,2
6,0.1,Ice,1,1.0,2
16,0.1,Lightning,3,1.0,
16,0.1,Ice,3,0.75,
16,0.1,Fire,1,0.8,
16,0.1,Ice,-1,0.75,
16,0.1,Poison,3,1.0,
16,0.1,Lightning,3,0.75,
16,0.1,Ice,1,0.75,
16,0.1,Ice,1,1.0,
16,0.1,Poison,1,1.0,
16,0.1,Poison,-1,0.75,
16,0.1,Poison,1,0.8,
16,0.1,Fire,1,1.0,
16,0.1,Ice,-1,0.8,
16,0.1,Ice,3,1.0,
16,0.1,Fire,-1,0.75,
16,0.1,Fire,-1,1.0,
16,0.1,Poison,1,0.75,
16,0.1,Lightning,-1,0.8,
16,0.1,Fire,1,0.75,
16,0.1,Ice,1,0.8,
16,0.1,Fire,-1,0.8,
16,0.1,Lightning,1,0.75,
16,0.1,Poison,-1,0.8,
16,0.1,Poison,3,0.75,
16,0.1,Lightning,1,0.8,
16,0.1,Poison,3,0.8,
16,0.1,Ice,3,0.8,
16,0.1,Lightning,3,0.8,
16,0.1,Lightning,-1,1.0,
16,0.1,Ice,-1,1.0,
16,0.1,Poison,-1,1.0,
16,0.1,Lightning,-1,0.75,
16,0.1,Fire,3,0.8,
16,0.1,Lightning,1,1.0,
16,0.1,Fire,3,1.0,
16,0.1,Fire,3,0.75,
16,0.1,Lightning,-1,0.8,
16,0.1,Ice,-1,0.8,
16,0.1,Lightning,-1,1.0,
16,0.1,Fire,3,0.75,
16,0.1,Fire,1,1.0,
16,0.1,Ice,3,0.8,
16,0.1,Lightning,1,0.8,
16,0.1,Lightning,1,0.75,
16,0.1,Lightning,3,0.75,
16,0.1,Fire,1,0.8,
16,0.1,Ice,1,1.0,
16,0.1,Fire,-1,0.8,
16,0.1,Poison,1,0.75,
16,0.1,Poison,1,0.8,
12,0.1,Fire,1,1.0,
12,0.1,Blunt,-1,1.0,
12,0.1,Blunt,2,1.0,
14,0.1,Ice,1,1.0,
6,0.1,Ice,1,1.0,
12,0.1,Blunt,1,1.0,
6,0.1,Lightning,-1,1.0,
14,0.1,Fire,-1,1.0,
14,0.1,Lightning,1,1.0,
12,0.1,Lightning,-1,1.0,
14,0.1,Blunt,-1,1.0,
14,0.1,Blunt,2,1.0,
12,0.1,Ice,2,1.0,
6,0.1,Fire,-1,1.0,
14,0.1,Ice,-1,1.0,
14,0.1,Lightning,2,1.0,
6,0.1,Blunt,2,1.0,
6,0.1,Ice,2,1.0,
12,0.1,Lightning,2,1.0,
6,0.1,Fire,1,1.0,
6,0.1,Blunt,-1,1.0,
14,0.1,Ice,2,1.0,
12,0.1,Ice,-1,1.0,
6,0.1,Ice,-1,1.0,
12,0.1,Fire,-1,1.0,
6,0.1,Lightning,1,1.0,
14,0.1,Fire,1,1.0,
14,0.1,Fire,2,1.0,
12,0.1,Lightning,1,1.0,
6,0.1,Lightning,2,1.0,
12,0.1,Fire,2,1.0,
12,0.1,Ice,1,1.0,
14,0.1,Lightning,-1,1.0,
6,0.1,Fire,2,1.0,
14,0.1,Blunt,1,1.0,
6,0.1,Blunt,1,1.0,
6,0.1,Ice,-1,1.0,
6,0.1,Fire,-1,1.0,
14,0.1,Lightning,1,1.0,
14,0.1,Blunt,1,1.0,
12,0.1,Lightning,1,1.0,
12,0.1,Ice,1,1.0,
12,0.1,Ice,-1,1.0,
6,0.1,Blunt,1,1.0,
12,0.1,Fire,2,1.0,
6,0.1,Ice,1,1.0,
6,0.1,Fire,2,1.0,
6,0.1,Lightning,1,1.0,
12,0.1,Lightning,-1,1.0,
12,0.1,Ice,2,1.0,
6,0.3,Lightning,-1,1.0,
6,0.3,Fire,2,1.0,
6,0.06,Lightning,-1,1.0,
6,0.1,Lightning,1,1.0,
6,0.06,Fire,1,1.0,
6,0.1,Poison,2,1.0,
6,0.06,Lightning,2,1.0,
6,0.1,Fire,-1,1.0,
6,0.1,Lightning,-1,1.0,
6,0.06,Poison,2,1.0,
6,0.1,Fire,2,1.0,
6,0.06,Poison,1,1.0,
6,0.1,Poison,-1,1.0,
6,0.1,Lightning,2,1.0,
6,0.3,Poison,-1,1.0,
6,0.3,Fire,-1,1.0,
6,0.3,Poison,2,1.0,
6,0.3,Lightning,1,1.0,
6,0.3,Lightning,2,1.0,
6,0.06,Poison,-1,1.0,
6,0.06,Fire,2,1.0,
6,0.3,Poison,1,1.0,
6,0.1,Fire,1,1.0,
6,0.06,Lightning,1,1.0,
6,0.3,Fire,1,1.0,
6,0.06,Fire,-1,1.0,
6,0.1,Poison,1,1.0,
6,0.1,Fire,1,1.0,
6,0.1,Poison,1,1.0,
6,0.1,Fire,2,1.0,
6,0.1,Poison,-1,1.0,
6,0.3,Poison,1,1.0,
6,0.06,Poison,1,1.0,
6,0.06,Lightning,1,1.0,
6,0.06,Poison,2,1.0,
6,0.3,Fire,2,1.0,
6,0.06,Poison,-1,1.0,
6,0.1,Lightning,1,1.0,
6,0.3,Fire,1,1.0,
6,0.1,Lightning,2,1.0,
6,0.06,Fire,2,1.0,
6,0.3,Fire,-1,1.0,
6,0.1,Fire,-1,1.0,
6,0.06,Fire,1,1.0,
6,0.06,Lightning,-1,1.0,
6,0.06,Lightning,2,1.0,
6,0.3,Lightning,1,1.0,
6,0.3,Poison,-1,1.0,
6,0.3,Lightning,-1,1.0,
6,0.3,Lightning,2,1.0,
14,0.1,Lightning,1,1.0,2
8,0.1,Poison,1,1.0,
16,0.1,Lightning,1,1.0,
14,0.1,Poison,3,1.0,
16,0.1,Poison,1,1.0,2
8,0.1,Poison,3,1.0,
14,0.1,Fire,1,1.0,2
16,0.1,Lightning,1,1.0,2
14,0.1,Lightning,3,1.0,
16,0.1,Fire,3,1.0,
16,0.1,Lightning,3,1.0,
8,0.1,Fire,1,1.0,2
8,0.1,Fire,3,1.0,
16,0.1,Fire,1,1.0,
8,0.1,Fire,1,1.0,
14,0.1,Fire,3,1.0,
14,0.1,Poison,1,1.0,
14,0.1,Lightning,1,1.0,
16,0.1,Fire,1,1.0,2
16,0.1,Poison,1,1.0,
14,0.1,Fire,1,1.0,
8,0.1,Lightning,3,1.0,
8,0.1,Poison,1,1.0,2
8,0.1,Lightning,1,1.0,
8,0.1,Lightning,1,1.0,2
16,0.1,Poison,3,1.0,
14,0.1,Poison,1,1.0,2
14,0.1,Poison,1,1.0,
14,0.1,Lightning,1,1.0,2
8,0.1,Lightning,1,1.0,2
16,0.1,Poison,1,1.0,
14,0.1,Lightning,3,1.0,
16,0.1,Fire,1,1.0,2
16,0.1,Lightning,1,1.0,2
8,0.1,Poison,1,1.0,
14,0.1,Fire,1,1.0,
8,0.1,Lightning,1,1.0,
14,0.1,Lightning,1,1.0,
14,0.1,Fire,1,1.0,2
16,0.1,Poison,3,1.0,
16,0.1,Poison,1,1.0,2
16,0.1,Lightning,3,1.0,
8,0.1,Poison,1,1.0,2
14,0.1,Fire,3,1.0,
16,0.1,Fire,1,1.0,
14,0.1,Poison,1,1.0,2
8,0.1,Fire,1,1.0,2
8,0.1,Poison,3,1.0,
8,0.1,Lightning,3,1.0,
16,0.1,Fire,3,1.0,
14,0.1,Fire,1,0.8,2
14,0.1,Fire,1,1.0,
14,0.1,Ice,1,0.75,2
14,0.1,Ice,1,0.8,
14,0.1,Ice,3,0.75,
14,0.1,Ice,1,1.0,2
14,0.1,Blunt,3,1.0,
14,0.1,Blunt,1,1.0,2
14,0.1,Poison,3,0.75,
14,0.1,Poison,3,1.0,
14,0.1,Poison,1,1.0,
14,0.1,Fire,1,0.75,
14,0.1,Blunt,3,0.8,
14,0.1,Blunt,1,0.8,2
14,0.1,Ice,3,1.0,
14,0.1,Ice,1,1.0,
14,0.1,Poison,1,0.75,2
14,0.1,Poison,1,0.8,
14,0.1,Blunt,1,0.8,
14,0.1,Poison,1,0.8,2
14,0.1,Fire,3,0.8,
14,0.1,Fire,1,0.75,2
14,0.1,Fire,1,1.0,2
14,0.1,Blunt,1,1.0,
14,0.1,Blunt,1,0.75,
14,0.1,Blunt,3,0.75,
14,0.1,Blunt,1,0.75,2
14,0.1,Ice,1,0.8,2
14,0.1,Poison,1,0.75,
14,0.1,Ice,1,0.75,
14,0.1,Poison,1,1.0,2
14,0.1,Fire,3,0.75,
14,0.1,Poison,3,0.8,
14,0.1,Fire,3,1.0,
14,0.1,Ice,3,0.8,
14,0.1,Fire,1,0.8,
14,0.1,Blunt,1,1.0,2
14,0.1,Ice,1,0.8,
14,0.1,Blunt,1,0.8,
14,0.1,Ice,1,0.75,
14,0.1,Ice,1,0.8,2
14,0.1,Poison,1,0.8,
14,0.1,Blunt,3,0.75,
14,0.1,Ice,3,0.8,
14,0.1,Poison,3,0.8,
14,0.1,Poison,1,0.75,2
14,0.1,Fire,1,0.75,2
14,0.1,Fire,1,1.0,
14,0.1,Fire,1,0.75,
14,0.1,Fire,3,0.75,
12,0.1,Poison,1,1.0,2
16,0.1,Blunt,3,1.0,
16,0.1,Fire,3,1.0,
12,0.1,Poison,3,1.0,
16,0.1,Lightning,3,1.0,
12,0.1,Fire,3,1.0,
8,0.1,Poison,1,1.0,2
16,0.1,Poison,-1,1.0,
8,0.1,Lightning,1,1.0,2
12,0.1,Ice,-1,1.0,
16,0.1,Blunt,-1,1.0,
12,0.1,Ice,1,1.0,2
16,0.1,Ice,3,1.0,
12,0.1,Blunt,3,1.0,
16,0.1,Lightning,-1,1.0,
16,0.1,Fire,-1,1.0,
12,0.1,Blunt,-1,1.0,
8,0.1,Fire,-1,1.0,
16,0.1,Fire,1,1.0,2
8,0.1,Poison,3,1.0,
12,0.1,Lightning,3,1.0,
8,0.1,Ice,-1,1.0,
8,0.1,Lightning,-1,1.0,
16,0.1,Lightning,1,1.0,2
8,0.1,Poison,-1,1.0,
16,0.1,Ice,-1,1.0,
12,0.1,Blunt,1,1.0,2
16,0.1,Blunt,1,1.0,2
8,0.1,Fire,1,1.0,2
8,0.1,Blunt,3,1.0,
8,0.1,Ice,3,1.0,
12,0.1,Poison,-1,1.0,
8,0.1,Lightning,3,1.0,
12,0.1,Lightning,1,1.0,2
8,0.1,Blunt,-1,1.0,
12,0.1,Fire,-1,1.0,
8,0.1,Fire,3,1.0,
16,0.1,Poison,1,1.0,2
12,0.1,Lightning,-1,1.0,
16,0.1,Ice,1,1.0,2
16,0.1,Poison,3,1.0,
8,0.1,Blunt,1,1.0,2
12,0.1,Ice,3,1.0,
12,0.1,Fire,1,1.0,2
8,0.1,Ice,1,1.0,2
16,0.1,Lightning,3,1.0,
12,0.1,Ice,1,1.0,2
16,0.1,Fire,1,1.0,2
16,0.1,Poison,1,1.0,2
8,0.1,Lightning,1,1.0,2
14,0.1,Fire,3,1.0,
14,0.1,Blunt,3,1.0,
14,0.1,Poison,-1,1.0,
12,0.1,Poison,3,1.0,
8,0.1,Blunt,3,1.0,
14,0.1,Poison,2,1.0,
12,0.1,Ice,2,1.0,
14,0.1,Lightning,3,1.0,
8,0.1,Blunt,2,1.0,
12,0.1,Lightning,-1,1.0,
12,0.1,Blunt,2,1.0,
8,0.1,Fire,-1,1.0,
12,0.1,Fire,3,1.0,
8,0.1,Ice,-1,1.0,
14,0.1,Blunt,-1,1.0,
14,0.1,Ice,2,1.0,
14,0.1,Lightning,-1,1.0,
14,0.1,Ice,3,1.0,
14,0.1,Ice,-1,1.0,
12,0.1,Blunt,-1,1.0,
12,0.1,Lightning,2,1.0,
12,0.1,Poison,-1,1.0,
8,0.1,Poison,3,1.0,
8,0.1,Blunt,-1,1.0,
8,0.1,Ice,2,1.0,
8,0.1,Poison,-1,1.0,
12,0.1,Fire,-1,1.0,
8,0.1,Ice,3,1.0,
12,0.1,Ice,3,1.0,
12,0.1,Fire,2,1.0,
8,0.1,Poison,2,1.0,
12,0.1,Ice,-1,1.0,
8,0.1,Lightning,2,1.0,
12,0.1,Blunt,3,1.0,
8,0.1,Lightning,-1,1.0,
14,0.1,Poison,3,1.0,
12,0.1,Poison,2,1.0,
8,0.1,Lightning,3,1.0,
14,0.1,Blunt,2,1.0,
14,0.1,Fire,-1,1.0,
14,0.1,Fire,2,1.0,
12,0.1,Lightning,3,1.0,
8,0.1,Fire,3,1.0,
14,0.1,Lightning,2,1.0,
8,0.1,Fire,2,1.0,
12,0.1,Fire,2,1.0,
12,0.1,Poison,-1,1.0,
12,0.1,Poison,2,1.0,
14,0.1,Poison,3,1.0,
12,0.1,Lightning,3,1.0,
14,0.3,Fire,1,1.0,2
14,0.1,Poison,1,0.75,2
14,0.06,Poison,1,0.75,2
14,0.06,Fire,1,0.8,2
14,0.1,Blunt,1,0.8,2
14,0.06,Poison,1,0.8,2
14,0.3,Ice,1,0.8,2
14,0.3,Poison,1,1.0,2
14,0.3,Fire,1,0.8,2
14,0.1,Poison,1,0.8,2
14,0.06,Blunt,1,1.0,2
14,0.3,Blunt,1,0.75,2
14,0.3,Blunt,1,1.0,2
14,0.06,Ice,1,1.0,2
14,0.1,Ice,1,0.8,2
14,0.1,Ice,1,1.0,2
14,0.1,Blunt,1,1.0,2
14,0.06,Blunt,1,0.8,2
14,0.06,Ice,1,0.8,2
14,0.1,Blunt,1,0.75,2
14,0.3,Ice,1,0.75,2
14,0.3,Poison,1,0.75,2
14,0.1,Ice,1,0.75,2
14,0.3,Fire,1,0.75,2
14,0.1,Poison,1,1.0,2
14,0.3,Blunt,1,0.8,2
14,0.1,Fire,1,0.75,2
14,0.3,Ice,1,1.0,2
14,0.06,Fire,1,0.75,2
14,0.06,Ice,1,0.75,2
14,0.06,Fire,1,1.0,2
14,0.06,Poison,1,1.0,2
14,0.1,Fire,1,1.0,2
14,0.1,Fire,1,0.8,2
14,0.3,Poison,1,0.8,2
14,0.06,Blunt,1,0.75,2
14,0.06,Ice,1,0.8,2
14,0.1,Blunt,1,0.75,2
14,0.06,Ice,1,0.75,2
14,0.06,Poison,1,0.8,2
14,0.3,Blunt,1,1.0,2
14,0.1,Ice,1,0.8,2
14,0.06,Fire,1,0.8,2
14,0.3,Poison,1,0.8,2
14,0.1,Poison,1,0.8,2
14,0.06,Poison,1,1.0,2
14,0.06,Blunt,1,1.0,2
14,0.1,Ice,1,0.75,2
14,0.06,Fire,1,0.75,2
14,0.3,Ice,1,0.75,2
14,0.1,Blunt,1,1.0,
12,0.1,Blunt,-1,1.0,
16,0.1,Poison,1,1.0,2
16,0.1,Lightning,1,1.0,
14,0.1,Ice,-1,1.0,
14,0.1,Poison,-1,1.0,
14,0.1,Fire,1,1.0,2
16,0.1,Lightning,-1,1.0,
16,0.1,Blunt,1,1.0,
14,0.1,Ice,1,1.0,2
16,0.1,Fire,1,1.0,2
12,0.1,Fire,1,1.0,
16,0.1,Blunt,-1,1.0,
12,0.1,Lightning,1,1.0,
12,0.1,Lightning,1,1.0,2
12,0.1,Ice,1,1.0,
14,0.1,Poison,1,1.0,2
16,0.1,Fire,1,1.0,
14,0.1,Ice,1,1.0,
16,0.1,Fire,-1,1.0,
14,0.1,Lightning,1,1.0,2
12,0.1,Poison,1,1.0,
12,0.1,Blunt,1,1.0,
14,0.1,Fire,1,1.0,
16,0.1,Ice,-1,1.0,
12,0.1,Blunt,1,1.0,2
12,0.1,Fire,1,1.0,2
16,0.1,Poison,-1,1.0,
12,0.1,Lightning,-1,1.0,
14,0.1,Blunt,-1,1.0,
16,0.1,Poison,1,1.0,
14,0.1,Poison,1,1.0,
16,0.1,Lightning,1,1.0,2
12,0.1,Ice,1,1.0,2
14,0.1,Blunt,1,1.0,2
14,0.1,Lightning,-1,1.0,
12,0.1,Poison,-1,1.0,
12,0.1,Fire,-1,1.0,
16,0.1,Blunt,1,1.0,2
14,0.1,Fire,-1,1.0,
14,0.1,Lightning,1,1.0,
16,0.1,Ice,1,1.0,
12,0.1,Ice,-1,1.0,
12,0.1,Poison,1,1.0,2
16,0.1,Ice,1,1.0,2
16,0.1,Ice,-1,1.0,
14,0.1,Lightning,1,1.0,2
12,0.1,Fire,1,1.0,2
16,0.1,Blunt,1,1.0,2
12,0.1,Lightning,-1,1.0,
6,0.06,Fire,1,0.75,
6,0.1,Ice,1,1.0,
6,0.06,Lightning,1,1.0,
6,0.1,Fire,1,1.0,
6,0.1,Lightning,1,0.8,
6,0.06,Lightning,1,0.75,
6,0.3,Fire,1,0.75,
6,0.3,Ice,1,0.75,
6,0.06,Ice,1,0.75,
6,0.3,Poison,1,0.8,
6,0.3,Lightning,1,1.0,
6,0.3,Poison,1,0.75,
6,0.3,Lightning,1,0.75,
6,0.06,Fire,1,1.0,
6,0.1,Poison,1,0.8,
6,0.3,Fire,1,0.8,
6,0.3,Ice,1,1.0,
6,0.1,Poison,1,0.75,
6,0.06,Fire,1,0.8,
6,0.1,Ice,1,0.8,
6,0.06,Poison,1,0.75,
6,0.1,Lightning,1,1.0,
6,0.1,Lightning,1,0.75,
6,0.3,Ice,1,0.8,
6,0.1,Fire,1,0.8,
6,0.06,Poison,1,0.8,
6,0.3,Fire,1,1.0,
6,0.1,Poison,1,1.0,
6,0.06,Ice,1,0.8,
6,0.06,Lightning,1,0.8,
6,0.3,Lightning,1,0.8,
6,0.06,Ice,1,1.0,
6,0.3,Poison,1,1.0,
6,0.06,Poison,1,1.0,
6,0.1,Ice,1,0.75,
6,0.1,Fire,1,0.75,
6,0.1,Ice,1,0.75,
6,0.06,Fire,1,0.8,
6,0.3,Poison,1,0.75,
6,0.06,Ice,1,0.75,
6,0.1,Lightning,1,1.0,
6,0.06,Lightning,1,0.75,
6,0.06,Ice,1,0.8,
6,0.1,Ice,1,1.0,
6,0.3,Ice,1,1.0,
6,0.3,Poison,1,1.0,
6,0.06,Poison,1,0.8,
6,0.1,Poison,1,0.75,
6,0.06,Poison,1,0.75,
6,0.3,Lightning,1,0.75,
12,0.1,Lightning,3,1.0,
6,0.1,Fire,1,1.0,2
6,0.1,Ice,1,1.0,2
14,0.1,Blunt,3,1.0,
12,0.1,Blunt,-1,1.0,
6,0.1,Blunt,-1,1.0,
6,0.1,Ice,3,1.0,
14,0.1,Lightning,3,1.0,
14,0.1,Lightning,-1,1.0,
14,0.1,Fire,-1,1.0,
6,0.1,Ice,-1,1.0,
14,0.1,Blunt,1,1.0,2
6,0.1,Fire,3,1.0,
12,0.1,Fire,3,1.0,
6,0.1,Lightning,-1,1.0,
12,0.1,Ice,-1,1.0,
6,0.1,Blunt,3,1.0,
6,0.1,Lightning,1,1.0,2
12,0.1,Blunt,3,1.0,
6,0.1,Lightning,3,1.0,
12,0.1,Ice,3,1.0,
14,0.1,Blunt,-1,1.0,
12,0.1,Lightning,1,1.0,2
6,0.1,Blunt,1,1.0,2
14,0.1,Ice,-1,1.0,
12,0.1,Fire,1,1.0,2
14,0.1,Fire,1,1.0,2
14,0.1,Ice,1,1.0,2
14,0.1,Lightning,1,1.0,2
14,0.1,Fire,3,1.0,
6,0.1,Fire,-1,1.0,
12,0.1,Blunt,1,1.0,2
12,0.1,Fire,-1,1.0,
12,0.1,Ice,1,1.0,2
14,0.1,Ice,3,1.0,
12,0.1,Lightning,-1,1.0,
14,0.1,Lightning,3,1.0,
12,0.1,Fire,3,1.0,
6,0.1,Lightning,3,1.0,
6,0.1,Fire,3,1.0,
6,0.1,Ice,-1,1.0,
6,0.1,Blunt,-1,1.0,
12,0.1,Fire,1,1.0,2
14,0.1,Lightning,-1,1.0,
6,0.1,Lightning,-1,1.0,
12,0.1,Ice,-1,1.0,
14,0.1,Blunt,-1,1.0,
6,0.1,Ice,1,1.0,2
14,0.1,Fire,3,1.0,
12,0.1,Blunt,-1,1.0,
12,0.3,Fire,3,1.0,
12,0.3,Blunt,1,1.0,
12,0.06,Blunt,-1,1.0,
12,0.06,Ice,-1,1.0,
12,0.1,Fire,-1,1.0,
12,0.1,Blunt,-1,1.0,
12,0.3,Ice,1,1.0,
12,0.3,Poison,-1,1.0,
12,0.1,Poison,-1,1.0,
12,0.06,Ice,3,1.0,
12,0.06,Poison,3,1.0,
12,0.1,Ice,-1,1.0,
12,0.3,Fire,-1,1.0,
12,0.06,Fire,1,1.0,
12,0.3,Poison,3,1.0,
12,0.1,Ice,3,1.0,
12,0.3,Fire,1,1.0,
12,0.1,Blunt,3,1.0,
12,0.06,Fire,3,1.0,
12,0.06,Blunt,3,1.0,
12,0.06,Fire,-1,1.0,
12,0.3,Ice,-1,1.0,
12,0.3,Poison,1,1.0,
12,0.06,Poison,-1,1.0,
12,0.1,Poison,1,1.0,
12,0.1,Fire,1,1.0,
12,0.1,Blunt,1,1.0,
12,0.3,Blunt,3,1.0,
12,0.3,Ice,3,1.0,
12,0.3,Blunt,-1,1.0,
12,0.1,Ice,1,1.0,
12,0.06,Ice,1,1.0,
12,0.1,Fire,3,1.0,
12,0.06,Poison,1,1.0,
12,0.1,Poison,3,1.0,
12,0.06,Blunt,1,1.0,
12,0.06,Poison,-1,1.0,
12,0.3,Ice,-1,1.0,
12,0.06,Poison,1,1.0,
12,0.3,Fire,1,1.0,
12,0.06,Fire,-1,1.0,
12,0.3,Poison,1,1.0,
12,0.3,Ice,1,1.0,
12,0.06,Poison,3,1.0,
12,0.06,Ice,-1,1.0,
12,0.1,Poison,-1,1.0,
12,0.06,Fire,3,1.0,
12,0.06,Blunt,3,1.0,
12,0.1,Fire,1,1.0,
12,0.1,Blunt,1,1.0,
16,0.1,Poison,2,1.0,
16,0.3,Ice,1,1.0,2
16,0.1,Poison,1,1.0,
16,0.06,Lightning,1,1.0,
16,0.1,Poison,1,1.0,2
16,0.3,Fire,1,1.0,
16,0.3,Lightning,1,1.0,
16,0.06,Poison,2,1.0,
16,0.06,Ice,1,1.0,2
16,0.06,Poison,1,1.0,
16,0.3,Fire,1,1.0,2
16,0.06,Lightning,1,1.0,2
16,0.3,Poison,2,1.0,
16,0.06,Poison,1,1.0,2
16,0.1,Lightning,1,1.0,2
16,0.3,Poison,1,1.0,
16,0.1,Lightning,2,1.0,
16,0.3,Poison,1,1.0,2
16,0.06,Fire,2,1.0,
16,0.3,Ice,1,1.0,
16,0.1,Fire,1,1.0,2
16,0.06,Ice,1,1.0,
16,0.3,Ice,2,1.0,
16,0.3,Fire,2,1.0,
16,0.06,Fire,1,1.0,
16,0.3,Lightning,1,1.0,2
16,0.06,Ice,2,1.0,
16,0.1,Ice,1,1.0,2
16,0.1,Fire,2,1.0,
16,0.06,Lightning,2,1.0,
16,0.1,Lightning,1,1.0,
16,0.1,Fire,1,1.0,
16,0.06,Fire,1,1.0,2
16,0.1,Ice,1,1.0,
16,0.1,Ice,2,1.0,
16,0.3,Lightning,2,1.0,
16,0.06,Poison,1,1.0,
16,0.1,Ice,1,1.0,2
16,0.1,Fire,1,1.0,2
16,0.06,Lightning,1,1.0,
16,0.3,Poison,1,1.0,
16,0.1,Lightning,1,1.0,
16,0.3,Lightning,2,1.0,
16,0.3,Lightning,1,1.0,
16,0.3,Ice,2,1.0,
16,0.06,Lightning,1,1.0,2
16,0.3,Ice,1,1.0,
16,0.1,Ice,1,1.0,
16,0.06,Fire,1,1.0,
16,0.1,Lightning,2,1.0,
14,0.1,Ice,2,1.0,
14,0.1,Ice,3,0.75,
14,0.1,Lightning,1,1.0,
14,0.1,Blunt,1,0.75,
14,0.1,Blunt,1,0.8,
14,0.1,Blunt,1,1.0,
14,0.1,Fire,1,1.0,
14,0.1,Ice,2,0.75,
14,0.1,Ice,3,0.8,
14,0.1,Lightning,2,0.8,
14,0.1,Ice,3,1.0,
14,0.1,Ice,1,0.8,
14,0.1,Blunt,2,0.75,
14,0.1,Fire,3,0.75,
14,0.1,Fire,2,0.8,
14,0.1,Ice,2,0.8,
14,0.1,Lightning,3,1.0,
14,0.1,Fire,3,0.8,
14,0.1,Blunt,2,1.0,
14,0.1,Lightning,3,0.8,
14,0.1,Fire,2,1.0,
14,0.1,Lightning,1,0.8,
14,0.1,Lightning,3,0.75,
14,0.1,Ice,1,0.75,
14,0.1,Blunt,3,1.0,
14,0.1,Fire,1,0.8,
14,0.1,Fire,2,0.75,
14,0.1,Blunt,3,0.75,
14,0.1,Blunt,3,0.8,
14,0.1,Ice,1,1.0,
14,0.1,Fire,1,0.75,
14,0.1,Fire,3,1.0,
14,0.1,Blunt,2,0.8,
14,0.1,Lightning,2,0.75,
14,0.1,Lightning,1,0.75,
14,0.1,Lightning,2,1.0,
14,0.1,Blunt,1,1.0,
14,0.1,Ice,2,0.75,
14,0.1,Blunt,3,0.8,
14,0.1,Ice,2,1.0,
14,0.1,Ice,2,0.8,
14,0.1,Fire,3,1.0,
14,0.1,Fire,3,0.75,
14,0.1,Ice,3,1.0,
14,0.1,Ice,1,1.0,
14,0.1,Fire,2,0.8,
14,0.1,Fire,3,0.8,
14,0.1,Fire,1,0.75,
14,0.1,Blunt,3,0.75,
14,0.1,Blunt,1,0.75,
6,0.1,Ice,3,1.0,
6,0.1,Poison,1,1.0,
8,0.1,Poison,1,1.0,2
12,0.1,Ice,3,1.0,
8,0.1,Poison,1,1.0,
6,0.1,Blunt,1,1.0,2
12,0.1,Poison,3,1.0,
6,0.1,Poison,1,1.0,2
8,0.1,Ice,1,1.0,
6,0.1,Blunt,1,1.0,
8,0.1,Ice,1,1.0,2
6,0.1,Ice,1,1.0,2
8,0.1,Blunt,3,1.0,
12,0.1,Poison,1,1.0,2
6,0.1,Poison,3,1.0,
12,0.1,Ice,1,1.0,
8,0.1,Blunt,1,1.0,
12,0.1,Blunt,1,1.0,2
12,0.1,Poison,1,1.0,
12,0.1,Ice,1,1.0,2
8,0.1,Ice,3,1.0,
12,0.1,Blunt,1,1.0,
6,0.1,Ice,1,1.0,
8,0.1,Poison,3,1.0,
6,0.1,Blunt,3,1.0,
12,0.1,Blunt,3,1.0,
8,0.1,Blunt,1,1.0,2
